cve_ent,municipality,case_rate,case_rate_last_60_days,death_rate,death_rate_last_60_days,population,pct_disability,pct_limitation,pct_mental_problem,pct_no_problems,average_years_finish,pct_no_med_insurance,pct_med_insurance,average_household_size,pct_household_tics,pct_household_no_tics,pct_pop_0_14_years_old,pct_pop_15_64_years_old,pct_pop_65_more_years_old
14012,Atenguillo,281.88865398167724,46.98144233027954,70.47216349541931,0.0,4257,6.037115339440921,12.473572938689218,0.7751937984496124,79.30467465351187,8.05,13.507164669955369,84.56659619450318,3.19,98.70327993897789,1.2967200610221206,22.856471693680998,60.559079163730324,14.681700728212357
14013,Atotonilco el Alto,1961.5111358230624,114.29277484323356,63.32437525098075,0.0,64746,4.877521391282859,8.93491489821765,1.3792357829055075,84.31872239211688,8.24,28.018719303122975,70.80282951842585,3.66,99.25853546384641,0.7414645361535809,27.55382571896333,62.92743953294412,8.378895993574893
14014,Atoyac,1215.4569430111226,57.332874670335976,126.13232427473912,11.466574934067191,8721,6.9258112601765855,14.608416466001605,1.1925237931429882,77.64017887856896,7.43,23.00194931773879,76.57378740970073,3.42,97.94871794871794,2.051282051282051,25.16913198027749,61.52964109620457,12.934296525627795
14015,Autlan de Navarro,1659.6497650863382,764.2321069009702,125.08389773628652,3.050826774055769,65556,4.698273232045884,9.463664653120995,1.310330099456953,84.2775642199036,9.74,18.246994935627555,80.70809689425835,3.41,99.08402604966379,0.91597395033621,25.147965098541704,64.41363109402648,9.43925803892855
14016,Ayotlan,297.4361495538458,29.4977999557533,56.53744991519382,0.0,40681,5.614414591578378,11.934318232098523,1.2610309481084536,84.11297657383054,7.07,50.96974017354539,51.087731373368406,3.87,98.69621903520208,1.303780964797914,30.842408003736388,62.508296256237564,8.780511786829234
14017,Ayutla,298.9760071754242,29.897600717542417,112.11600269078409,14.948800358771209,13379,5.680544136333059,16.368936392854476,1.076313625831527,73.81717617161223,8.14,23.835862172060693,72.3820913371702,3.63,97.0613167561458,2.938683243854196,26.332311831975485,57.57530458180731,12.362657896703789
14018,La Barca,1010.9965537458352,102.95863065021234,184.46754658163047,1.4299809812529494,69931,6.320515937138035,10.099955670589582,1.0810656218272297,80.23337289614048,8.4,31.78275728932805,65.34870086227853,3.83,99.1928656093018,0.8071343906981995,26.75923410218644,60.89288012469434,9.495073715519583
14019,Bolaños,451.60502868302206,24.41108263151471,61.02770657878677,0.0,8193,5.382643720248994,7.628463322348346,0.8421823507872574,72.64738191138777,7.21,14.280483339436104,71.6343219821799,4.19,80.64316635745207,19.356833642547926,34.236543390699374,46.93030635908703,4.796777737092641
14020,Cabo Corrientes,207.2072072072072,54.054054054054056,45.04504504504504,0.0,11100,5.252252252252252,12.35135135135135,0.9009009009009009,80.54954954954955,7.71,18.882882882882882,79.61261261261261,3.44,93.14896291640477,6.851037083595222,28.027027027027028,59.414414414414416,11.117117117117118
14021,Casimiro Castillo,1390.4433921653035,873.8699956952216,150.6672406371072,0.0,23230,5.901851054670685,10.727507533362033,1.089108910891089,71.28282393456738,8.13,11.631510977184675,76.72836848902281,3.29,97.14697868248116,2.853021317518833,23.770985794231596,54.851485148514854,9.819199311235472
14022,Cihuatlan,1806.92844835404,1405.6407000997551,129.22825791239686,2.267162419515734,44108,4.343883195792147,9.601432846649134,1.0564976874943321,76.53033463317313,8.43,26.226534868958012,64.6980139657205,3.48,97.88378143972245,2.1162185602775367,25.827514283123243,57.57685680602158,7.597261267797226
14023,Zapotlan el Grande,1741.2062065576072,256.2662360457769,150.07372042406794,4.388120480235905,113944,4.463596152495962,9.223829249455873,1.3489082356245174,86.66450186056308,10.55,21.225338762901075,79.75847784876781,3.61,99.55801456326115,0.44198543673884705,23.424664747595312,68.84083409394088,8.766587095415291
14024,Cocula,637.0987503062975,73.51139426611125,185.5287569573284,7.001085168201072,28567,6.185458746105646,11.061714565757692,1.274197500612595,84.58711100220533,8.61,25.16540063709875,77.27097700143523,3.59,99.0407083999508,0.9592916000491944,26.709139916687086,63.59435712535443,12.146882766828858
14025,Colotlan,2099.315778561061,145.1378809869376,160.68836823553804,0.0,19292,6.5726726104084605,13.114244246319718,1.3425253991291728,81.96143479162346,9.7,27.799087704748082,74.23284262906904,3.42,99.3357804579619,0.6642195420381052,25.767157370930953,65.98590089156127,10.304789550072568
14026,Concepcion de Buenos Aires,1798.5063252552964,1463.1915866483766,76.20789513793629,0.0,6561,4.816338972717574,11.050144795000762,0.8840115836000609,80.23167200121932,7.56,22.40512117055327,74.02834933699131,3.42,99.1878722252301,0.8121277747698972,24.660874866636185,60.661484529797285,11.156835848193873
14027,Cuautitlan de Garcia Barragan,323.94586969016143,135.84826793458384,52.249333820993776,0.0,19139,4.9845864465228065,9.707926223940646,0.731490673493913,81.01259208945086,7.34,15.335179476461674,80.57892261873661,3.7,82.46321306188268,17.536786938117316,28.507236532734208,57.81388787292961,9.65567689011965
14028,Cuautla,868.8097306689835,0.0,86.88097306689835,0.0,2302,8.470894874022589,16.159860990443093,1.8679409209383144,68.67940920938315,7.46,12.988705473501302,80.97306689834926,3.19,96.7551622418879,3.2448377581120944,22.849695916594264,56.16854908774979,15.073848827106865
14029,Cuquio,784.5971197026789,480.049553502297,41.294585247509424,0.0,19373,5.9206111598616635,11.31471635781758,0.8929954059773912,74.36638620760853,7.27,24.47736540546121,67.48051411758634,3.62,99.02498476538696,0.9750152346130408,24.69932380116657,56.79554018479327,10.488824652867393
14030,Chapala,545.3417961625447,78.42708105347633,105.78536514189832,1.8238856058947983,54828,4.428394251112571,9.391186984752316,1.3095498650324653,86.06551397096374,9.96,44.44626833005034,56.150142263077264,3.36,99.55321623110349,0.4467837688965053,24.49113591595535,60.64966805281973,15.495732107682207
14031,Chimaltitan,558.3472920156337,27.917364600781685,139.58682300390842,0.0,3582,10.58068118369626,16.973757677275263,1.507537688442211,63.53992183137912,6.71,33.0820770519263,58.15187046342826,3.66,91.24579124579124,8.754208754208754,31.32328308207705,48.79955332216639,11.166945840312675
14032,Chiquilistlan,324.57496136012367,46.36785162287481,46.36785162287481,0.0,6470,3.2921174652241114,7.58887171561051,0.8809891808346213,81.26738794435859,7.94,16.723338485316848,75.71870170015455,4.08,96.18528610354224,3.8147138964577656,29.613601236476043,53.94126738794436,8.918083462132921
14033,Degollado,214.4607843137255,13.130252100840336,74.4047619047619,0.0,22848,4.6875,9.703256302521009,0.9716386554621849,78.03308823529412,7.15,51.85574229691877,41.01453081232493,3.57,98.5170205594877,1.482979440512302,26.6281512605042,56.65703781512605,9.615721288515406
14034,Ejutla,145.7725947521866,0.0,0.0,0.0,2058,8.35762876579203,13.79980563654033,1.4577259475218658,73.46938775510205,7.8,16.71525753158406,79.20310981535471,2.97,97.87556904400607,2.12443095599393,21.525753158406218,56.268221574344025,18.4645286686103
14035,Encarnacion de Diaz,581.6085931359706,45.41088114575146,96.06147934678194,8.732861758798357,57255,5.568072657409833,10.145838791371933,1.164963758623701,76.40904724478212,7.68,31.10820015719151,61.49331936075452,3.68,99.36044490789017,0.6395550921098366,26.144441533490525,58.283119378220235,8.208890053270457
14036,Etzatlan,203.06006800151115,33.056290139780884,61.39025311673593,0.0,21176,5.057612391386476,7.338496411031356,1.3978088401964488,81.47903286739705,9.42,18.997922176048355,75.42500944465432,3.71,99.42347033661893,0.5765296633810676,25.75085001888931,59.15187004155648,9.595768794862108
14037,El Grullo,942.0344906176404,368.4570386689964,140.545468358277,0.0,26326,5.91430524956317,12.690875940135227,1.595380992175036,79.14229279039733,9.22,24.530882017777103,73.84714730684495,3.47,99.12845266827568,0.871547331724323,25.905948491985107,62.33001595380993,10.187647192889159
14038,Guachinango,507.0546737213404,176.3668430335097,88.18342151675485,0.0,4536,6.67989417989418,10.295414462081128,0.7716049382716049,74.95590828924162,7.77,25.925925925925924,66.11552028218695,3.3,96.53543307086613,3.4645669291338583,22.993827160493826,55.114638447971785,14.02116402116402
14039,Guadalajara,2430.055104572316,363.483992404415,311.07312579605656,5.187877659202996,1503505,4.90753273184991,9.652644986215543,1.4545345708860296,76.53429818989628,10.96,27.191396104435967,64.56719465515579,3.46,99.7285111016879,0.2714888983121018,18.096447966584748,62.57052686888305,11.201625534999883
14040,Hostotipaquillo,127.41172187841282,45.50418638514744,36.40334910811794,0.0,10988,3.731343283582089,7.216963960684383,0.991991263196214,67.87404441208591,7.5,13.778667637422643,65.57153258099746,3.79,97.7016478751084,2.2983521248915872,22.934109938114304,48.15253003276301,8.381871132144157
14041,Huejucar,1161.852509278683,258.18944650637405,225.9157656930773,0.0,6197,8.762304340810068,19.638534774891074,1.2425367113119252,66.83879296433759,7.76,31.031144101984832,64.45054058415363,3.33,98.93198426082068,1.0680157391793141,22.882039696627402,56.898499273842184,15.749556236888818
14042,Huejuquilla el Alto,687.9034818499312,21.166260979997883,84.66504391999153,0.0,9449,7.111863689279289,12.287014498888771,1.079479309979892,85.9138533178114,7.71,19.20838183934808,86.57000740819134,3.72,96.24674842066146,3.753251579338536,33.0193671287967,59.85818605143402,13.11249867710869
14043,La Huerta,1239.8756285747188,813.7883382595678,61.41798779317493,0.0,26051,7.0361982265556025,12.709684848950136,1.2014893862039844,68.98391616444665,7.89,17.158650339718246,72.03946105715711,3.32,97.6006855184233,2.3993144815766922,24.91267129860658,54.58523665118421,9.780814556063106
14044,Ixtlahuacan de los Membrillos,575.287643821911,110.05502751375688,86.71002167750542,1.6675004168751044,59970,5.587793896948474,12.382858095714525,1.2723028180757046,94.69901617475405,9.01,34.999166249791564,78.25579456394864,3.44,99.13736235855279,0.8626376414472016,34.49891612472903,73.34000333500083,5.4944138736034684
14045,Ixtlahuacan del Rio,603.4440465093461,201.1480155031153,83.40283569641367,0.0,20383,5.995192071824559,13.162929892557523,1.0498945199430898,80.6407300201148,7.6,42.02521709267527,58.18083697198646,3.55,98.92323723515109,1.076762764848906,28.670951282931856,60.93803659912672,10.793308148947652
14046,Jalostotitlan,202.32255203569744,58.20237798287187,49.88775255674732,0.0,36081,3.8857016158088746,6.975970732518499,1.1280175161442312,79.30212577256728,7.96,38.95679166320224,51.55622072558964,3.64,99.2386070988691,0.7613929011308923,25.620132479698455,56.79997782766553,8.148332917602062
14047,Jamay,796.1062481134924,150.92061575611228,109.4174464231814,0.0,26504,5.365227890129791,9.2740718382131,1.2828252339269546,78.6296408089345,8.28,27.305312405674613,66.43525505584063,3.94,99.08463144371287,0.9153685562871365,26.256414126169638,59.36462420766677,8.138394204648355
14048,Jesus Maria,264.77077715126256,34.32213777886737,93.16008825692572,0.0,20395,7.379259622456484,13.356214758519243,1.2944349105172837,71.81662172101005,6.5,43.976464819808776,49.00710958568277,3.49,99.15113489573723,0.8488651042627792,26.03579308654082,57.08261828879627,9.953419955871537
14049,Jilotlan de los Dolores,256.1828751601143,39.41275002463297,19.706375012316485,0.0,10149,6.030150753768844,9.902453443689033,1.2020888757513055,76.47058823529412,6.39,35.91486845994679,56.85289191053305,3.43,96.47197177577421,3.528028224225794,25.74637895359149,58.3998423489999,8.720070942950043
14050,Jocotepec,611.1009935449928,129.50484631417066,68.79944960440316,0.0,49419,4.611586636718671,9.17258544284587,1.116979299459722,80.93445840668568,8.27,38.88180659260608,56.338655173111555,4.24,99.2312562177806,0.7687437822194085,27.97911734353184,58.82150589854105,8.476496893907202
14051,Juanacatlan,968.598656459928,140.6030307764412,88.52783419257408,5.20751965838671,19203,6.25423110972244,17.039004322241315,1.7080664479508412,136.5099203249492,9.1,44.529500598864765,115.99229287090557,3.54,99.55177565797034,0.4482243420296518,51.20033328125814,101.50497318127375,7.9466749986981196
14052,Juchitlan,315.56219897027074,83.04268393954493,83.04268393954493,0.0,6021,4.650390300614516,11.692409898687925,1.079554891214084,75.2366716492277,7.98,17.02375020760671,74.8712838398937,3.45,98.2532751091703,1.7467248908296942,26.0587942202292,52.91479820627802,12.9380501577811
14053,Lagos de Moreno,1120.685729897095,51.22484291048174,198.63855750842365,6.829979054730899,175696,4.415581458883526,9.046307257991074,1.0432793006101448,84.10834623440489,8.94,24.943083507877244,73.12289408979146,3.82,99.26258273732842,0.7374172626715828,27.832164648028414,63.41407886349148,6.857868135871049
14054,El Limon,559.7014925373134,33.921302578018995,101.763907734057,0.0,5896,9.514925373134329,15.128900949796472,1.5094979647218454,65.75644504748982,8.46,13.432835820895523,77.4932157394844,2.99,98.77094972067039,1.2290502793296088,19.419945725915873,54.81682496607869,16.80800542740841
14055,Magdalena,356.5949330347887,49.75743251648215,95.36841232325746,0.0,24117,4.606708960484306,8.881701704192063,0.9744163867811086,76.39839117634864,8.79,16.56093212256914,73.67831819878094,3.72,99.26558497011102,0.7344150298889838,26.70730190322179,55.317825600199036,8.288758966703986
14056,Santa Maria del Oro,44.96402877697842,0.0,0.0,0.0,2224,7.419064748201438,8.408273381294965,0.7643884892086331,65.42266187050359,6.17,11.241007194244604,70.27877697841727,3.17,90.57591623036649,9.424083769633508,18.21043165467626,51.48381294964028,11.91546762589928
14057,La Manzanilla de la Paz,1810.0669476816267,1066.2038184973965,123.97718819737167,0.0,4033,5.554178031242252,9.94297049342921,0.7686585668237045,85.76741879494173,7.95,36.74683858170097,64.84006942722539,3.28,98.95833333333334,1.0416666666666665,24.69625588891644,63.848251921646415,13.09199107364245
14058,Mascota,1010.5532459226094,102.33450591621364,159.89766549408378,0.0,15635,7.169811320754717,14.250079948832747,1.419891269587464,70.55964182922929,8.92,18.52894147745443,73.86632555164695,3.34,98.7708719851577,1.2291280148423005,23.076431084106172,56.94275663575312,12.382475215861849
14059,Mazamitla,929.0201844673172,80.20318139286192,66.8359844940516,0.0,14962,3.843069108407967,9.818206122176178,0.8287662077262398,79.74869669830237,8.46,34.34701243149312,59.423873813661274,3.82,98.96626768226334,1.0337323177366704,26.366795882903354,58.96938911910172,8.501537227643363
14060,Mexticacan,603.290676416819,201.0968921389397,127.9707495429616,0.0,5470,7.550274223034735,15.429616087751372,1.243144424131627,73.6745886654479,7.25,12.979890310786105,83.93053016453382,3.25,98.531211750306,1.4687882496940026,25.521023765996343,56.800731261425966,14.69835466179159
14061,Mezquitic,332.51409570623105,4.8190448653076965,57.82853838369235,0.0,20751,7.141824490386004,14.211363307792396,1.9999036191026938,84.36219941207652,5.94,11.025974651824008,95.301431256325,4.45,70.28632025450689,29.713679745493103,45.55925015661896,54.609416413666814,6.245482145438775
14062,Mixtlan,159.06680805938495,0.0,106.04453870625665,0.0,3772,6.495227995758218,17.073170731707318,0.662778366914104,72.72004241781548,7.66,24.840933191940614,71.55355249204666,3.37,97.59036144578313,2.4096385542168677,23.99257688229056,58.7221633085896,13.732767762460233
14063,Ocotlan,1143.70303321736,173.48834139488395,184.80279844237643,2.8286142618731085,106059,5.707200709039308,11.876408414184558,1.3982783167859398,81.75826662518033,9.42,23.495412930538663,76.445186169962,3.64,99.44352844187964,0.5564715581203628,26.263683421491812,65.24293082152387,8.477356942833705
14064,Ojuelos de Jalisco,1133.260914242095,102.75681864889462,79.26954581486157,2.935909104254132,34061,5.2875722967616925,9.905757317753443,1.086286368574029,82.9805349226388,7.74,25.95343648160653,72.61971169372596,4.05,98.68547998070429,1.3145200192957067,31.45239423387452,59.72813481694607,7.4278500337629545
14065,Pihuamo,624.1158358991429,158.10934509444954,91.53698926520762,16.643088957310475,12017,6.607306316052259,12.765249230257137,1.289839394191562,74.89390030789714,6.89,23.63318631938088,71.07431139219439,3.19,96.62921348314607,3.3707865168539324,24.340517600066573,57.79312640426063,12.615461429641343
14066,Poncitlan,481.96263883604206,57.980467829899794,103.27770832200902,0.0,55191,4.439129568226704,8.840209454440036,1.1577974669783118,83.30524904422822,8.18,31.825841169755936,65.26788788027034,4.33,97.73591008328616,2.264089916713835,31.898316754543316,58.17071623996666,7.048250620572196
14067,Puerto Vallarta,3208.386489176246,1882.5517476305297,145.9420105933194,6.011341397436497,299434,4.1848955028487085,9.696627637476038,1.2827534615307545,82.86333549296339,10.31,25.323109600112208,72.01820768516602,3.36,99.26955838332005,0.730441616679958,24.068743028513794,67.24152901808078,6.127226701042634
14068,Villa Purificacion,471.6172183158978,171.49717029669011,102.89830217801406,0.0,11662,6.739838792659921,13.273880980963815,1.3119533527696794,76.21334247984908,7.47,21.540044589264276,75.25295832618761,3.29,94.78286213931798,5.2171378606820165,27.087978048362203,56.542617046818734,13.291030697993483
14069,Quitupan,250.08525633738776,22.735023303398886,22.735023303398886,0.0,8797,5.206320336478345,8.025463226099806,0.9094009321359554,74.20711606229396,6.24,39.683983176082755,48.16414686825054,3.22,97.33555370524563,2.6644462947543714,21.132204160509264,52.26781857451404,14.516312379220189
14070,El Salto,912.774344396205,190.34867280511992,103.4177828626242,2.997616894568818,200159,5.432181415774459,11.873560519387087,1.6307035906454368,98.06603750018735,8.92,38.7866646016417,77.39247298397774,3.72,99.4047417729225,0.595258227077485,32.75246179287466,78.5430582686764,4.949065492933118
14071,San Cristobal de la Barranca,380.3486529318542,126.78288431061809,31.69572107765452,0.0,3155,7.638668779714738,10.554675118858954,0.4754358161648178,74.16798732171156,6.84,36.48177496038035,56.00633914421553,3.58,97.30061349693251,2.6993865030674846,26.656101426307448,54.896988906497626,11.125198098256735
14072,San Diego de Alejandria,1091.0507858163398,12.9886998311469,129.88699831146903,0.0,7699,5.078581633978438,11.520976750227302,1.5456552799064815,81.7768541369009,7.24,25.52279516820366,73.29523314716197,3.84,98.83838383838383,1.1616161616161615,29.73113391349526,59.64410962462657,9.455773477074946
14073,San Juan de los Lagos,893.5912123458454,63.34658669721679,92.9981804703821,0.0,74195,4.205135116921626,8.912999528270099,1.248062537906867,83.56358245164769,8.25,32.347193207089425,64.90868656917583,3.86,99.38344413467725,0.6165558653227536,28.259316665543498,62.14030595053575,6.875126356223466
14074,San Julian,341.19654097299843,11.765397964586152,82.35778575210307,0.0,16999,9.112300723571975,13.34784399082299,1.8118712865462676,75.75151479498794,7.54,37.13747867521619,61.62715453850226,3.5,99.49832775919732,0.5016722408026756,26.98982293076063,62.08600505912113,9.706453320783575
14075,San Marcos,493.339911198816,24.6669955599408,148.00197335964478,0.0,4054,7.548100641341884,11.026147015293537,0.9373458312777503,74.32165762210164,9.04,21.090281203749385,72.22496299950666,3.67,98.34791059280855,1.6520894071914478,25.35767143561914,56.21608288110508,11.938825851011346
14076,San Martin de Bolaños,337.52684872660325,92.05277692543726,0.0,0.0,3259,7.333537895059834,10.524700828474993,1.7490027615833077,76.31175207118747,7.35,14.268180423442775,80.36207425590672,3.57,96.28339140534263,3.7166085946573753,28.751150659711566,54.15771709113225,11.84412396440626
14077,San Martin Hidalgo,447.56382870511646,74.59397145085275,125.45349744007052,10.171905197843556,29493,6.333706303190588,12.85050689994236,1.2545349744007053,75.617943240769,9.01,31.475265317193912,63.781236225545044,3.45,98.96577197734548,1.0342280226545186,23.42250703556776,59.068253483877534,12.792866103821247
14078,San Miguel el Alto,347.7665973033836,57.01091759071863,54.16037171118269,0.0,35081,6.527750064137281,12.585160058151136,1.4537783985633248,71.53444884695419,7.76,33.36278897408854,57.715002422964,3.62,99.0593834995467,0.9406165004533092,25.21877939625438,57.3900401926969,8.508879450414755
14079,Gomez Farias,996.6128191766544,78.1657113079729,169.35904116727465,6.513809275664408,15352,4.833246482542991,11.001823866597187,1.1529442417926004,90.5940594059406,8.41,27.012767066180306,79.95700885878061,4.16,99.11099822199645,0.8890017780035561,29.42287649817613,68.6881188118812,8.91089108910891
14080,San Sebastian del Oeste,218.34061135371175,16.795431642593215,83.97715821296607,0.0,5954,6.281491434329863,12.344642257306013,1.1252939200537453,66.42593214645616,7.54,13.385959019146792,71.95162915686933,3.22,93.72623574144487,6.273764258555133,21.699697682230436,51.2428619415519,12.479005710446758
14081,Santa Maria de los Angeles,645.7293806868212,176.10801291458762,88.05400645729381,0.0,3407,8.981508658643968,12.650425594364545,0.7044320516583504,81.27384796008218,7.14,21.191664220722043,81.86087466979748,3.25,97.68732654949122,2.3126734505087883,24.74317581449956,60.66921044907543,17.757557968887586
14082,Sayula,652.5492585821653,162.50253910217347,78.71216737761527,0.0,39384,3.595368677635588,9.478468413568962,0.9750152346130408,80.84755230550478,9.31,21.460491570180785,72.93063172862077,3.9,98.96175442313805,1.0382455768619558,25.253910217347148,60.87243550680479,8.29270769855779
14083,Tala,1083.428678170313,272.0246573423308,158.778340766339,4.6699511990099705,85654,5.143951245709482,11.799799192098442,1.2270296775398697,84.83900343241413,8.93,24.788100964344924,77.49550517197096,3.52,99.31839140371275,0.6816085962872378,28.21117519321923,66.92507063301188,7.204567212272632
14084,Talpa de Allende,361.73132094299615,49.89397530248223,37.42048147686167,0.0,16034,5.17026319071972,11.668953473868031,1.0789572159161782,76.24423100910565,8.18,18.3235624298366,75.15903704627667,3.41,94.76439790575915,5.2356020942408374,24.734938256205563,57.64001496819259,11.157540227017588
14085,Tamazula de Gordiano,1551.179187940676,301.4831023583759,126.42839776318988,9.725261366399222,41130,5.4218332117675665,12.489666909798201,1.1962071480671042,76.1901288597131,8.01,17.699975686846585,76.96085582300024,3.33,98.16497879338701,1.835021206613001,23.49623146122052,59.56965718453684,11.646000486263068
14086,Tapalpa,319.65903036760784,43.58986777740108,38.746549135467625,0.0,20647,4.053857703298299,7.468397345861384,0.9347604978931563,90.97689737007798,7.75,50.317237371046645,52.53547730905216,4.35,98.69592216932313,1.3040778306768785,33.00721654477648,63.762289921053906,6.126798082045818
14087,Tecalitlan,473.987134634917,62.06974382123914,84.64055975623519,0.0,17722,4.756799458300417,7.815145017492382,1.749238234962194,80.51010044013091,7.96,21.335063762555016,72.85859383816725,3.39,98.2380659700881,1.7619340299119033,24.246699018169508,58.45841327163978,11.556257758717978
14088,Tecolotlan,270.518855164205,81.15565654926148,32.4622626197046,0.0,18483,4.744900719580155,8.34280149326408,0.8927122220418764,76.39452469837148,8.49,16.507060542119785,73.30519937239626,3.32,98.59943977591037,1.400560224089636,23.156414002055943,55.00189363198616,11.670183411783801
14089,Techaluta de Montenegro,450.6760140210316,50.0751126690035,75.11266900350526,0.0,3994,4.932398597896846,10.56584877315974,0.9013520280420632,86.27941912869304,8.16,7.636454682023035,94.3164747120681,3.72,98.17518248175182,1.824817518248175,28.04206309464196,61.91787681522284,11.992989484226339
14090,Tenamaxtlan,946.6666666666666,693.3333333333333,66.66666666666667,0.0,7500,7.773333333333333,13.293333333333331,1.4666666666666666,75.62666666666667,8.56,24.73333333333333,72.56,3.22,98.89331562638336,1.1066843736166445,23.466666666666665,59.70666666666666,14.186666666666667
14091,Teocaltiche,862.2250384719833,42.99809903141124,36.20892550013578,2.2630578437584865,44188,5.243505023988413,9.778672942880421,1.3465194170362995,74.41839413415407,7.57,31.10120394677288,58.90286955734588,3.6,98.96785875961974,1.0321412403802626,25.10183760296913,55.68706436136508,9.258169638815968
14092,Teocuitatlan de Corona,331.3037249283668,8.954154727793696,98.49570200573066,0.0,11168,7.494627507163323,13.529727793696274,1.387893982808023,77.17585959885386,7.52,24.409025787965614,74.40007163323781,3.34,98.5962770826976,1.4037229173024106,22.8689111747851,61.27328080229226,14.693767908309455
14093,Tepatitlan de Morelos,1565.508525603277,448.6114878947682,118.43872615510844,3.970013167210338,151133,3.5300033745111916,6.519423289420577,1.3167210337914288,88.61135556099595,8.84,28.309502226515722,70.98383542972084,3.66,99.61094254673584,0.3890574532641676,26.6903985231551,65.04138738726817,7.6065452283750075
14094,Tequila,392.9536270066311,104.9364799392708,91.54033356404474,2.232691062537677,44789,4.7824242559557035,9.714438813101431,1.118578222331376,83.9045301301659,9.23,31.646163120409028,67.28214516957289,3.97,98.8689407540395,1.1310592459605027,28.500301413293442,63.2476724195673,7.271874790685214
14095,Teuchitlan,648.7847390336012,242.0838578483587,96.83354313934348,0.0,10327,6.61373099641716,16.955553403699042,1.2104192892417935,69.39091701365354,8.63,16.984603466640845,76.34356541105839,3.56,98.93028402803394,1.069715971966064,23.065749975791615,59.32991188147574,11.019657209257288
14096,Tizapan el Alto,261.7801047120419,13.31085278196823,75.42816576448665,0.0,22538,6.9083325938415125,12.57875587895998,1.1491702901765906,80.85455674860236,7.51,51.15360724110391,49.609548318395596,3.59,98.52638250673428,1.4736174932657264,28.81799627296122,61.505013754547875,10.528884550536871
14097,Tlajomulco de Zuñiga,887.1812783793224,223.07602747700548,87.08813598789149,1.862847828618,644175,3.931385104979237,10.50956649978655,1.4272519113594908,97.66445453487019,10.11,32.6513757907401,80.1802305274188,3.42,99.48987522432773,0.5101247756722767,33.50145534986611,75.37299646835099,4.052470213839407
14098,San Pedro Tlaquepaque,1082.3237854376714,205.76712467963557,137.17808311975705,2.258075442300527,708568,4.058326088674622,8.925748834268553,1.2775061814815234,82.64584344762959,10.18,28.848748461686103,67.41201973557936,3.7,99.59736397541006,0.40263602458994274,24.741591491571732,65.50239355996884,6.084243149563627
14099,Toliman,256.2694490206846,27.457440966501924,64.06736225517115,0.0,10926,4.951491854292513,8.80468606992495,0.9610104338275672,87.79059125022881,7.57,24.308987735676368,78.34523155775214,3.98,96.33307868601986,3.6669213139801378,30.84385868570382,61.568735127219476,10.26908292147172
14100,Tomatlan,348.1655368870836,184.6332392583019,58.027589481180605,5.275235407380055,37913,6.979136443963811,13.712974441484452,1.2871574394007332,74.52325060005803,7.76,16.092105610212855,79.5030728246248,3.5,96.2902293312777,3.7097706687222973,27.84533009785562,58.26233745680901,9.569277028987418
14101,Tonala,1002.3058227217016,167.74340970938326,108.19363371348248,2.2504275812404355,577668,4.0924891113927035,9.71388409951737,1.1993047909872105,83.50332717062395,9.75,34.91746124071266,62.889237416647624,3.78,99.52022752644729,0.4797724735527085,26.45689219413227,66.46499373342473,5.005297160306612
14102,Tonaya,358.42293906810033,124.66884837151316,62.33442418575658,0.0,6417,5.002337540906966,11.11111111111111,1.0908524232507402,76.39083683964469,8.11,19.074333800841515,73.8039582359358,3.29,99.17127071823204,0.8287292817679558,21.396291101760948,58.06451612903226,13.433068412030543
14103,Tonila,474.7211013529551,35.60408260147163,71.20816520294326,11.86802753382388,8426,4.652266793258961,7.643009731782578,1.258010918585331,76.75053406123902,8.33,14.953714692618087,74.78044149062426,3.5,98.18941504178274,1.8105849582172702,21.93211488250653,56.88345596961785,10.966057441253264
14104,Totatiche,788.7444041782136,42.634832658281816,191.85674696226815,0.0,4691,4.775101257727563,11.170326156469836,0.7887444041782136,72.86292901300362,7.8,19.612023022809634,69.47345981667023,3.13,97.66741911211437,2.3325808878856282,22.063525900660842,51.1191643572799,15.924109997868257
14105,Tototlan,380.7980554992911,32.40834514887583,68.86773344136115,0.0,24685,5.201539396394572,11.626493822159206,1.2720275470933766,77.91371278104113,7.75,26.834109783269195,68.41401660927689,3.63,99.02747761654832,0.9725223834516827,26.71662953210452,59.64350820336236,8.94875430423334
14106,Tuxcacuesco,496.9749351771823,43.2152117545376,43.2152117545376,0.0,4628,8.859118409680207,11.646499567847883,1.1452031114952463,96.13223854796888,7.12,16.270527225583407,102.07433016421781,3.57,95.71317225253313,4.286827747466875,33.18928262748487,72.08297320656871,13.1590319792567
14107,Tuxcueca,299.356383774884,29.9356383774884,59.871276754976805,0.0,6681,4.699895225265679,8.307139649753031,1.436910642119443,86.40922017662027,8.03,39.964077233947016,60.32031133063913,3.82,98.74643874643874,1.2535612535612535,30.29486603801826,58.83849723095344,11.180960933991917
14108,Tuxpan,609.788857250309,42.98071240530812,145.0599043679149,8.058883575995273,37226,3.9649707193896737,8.918497824101435,1.007360446999409,87.40933755977005,9.08,21.057862784075645,79.69161338849192,3.87,99.18126230697482,0.8187376930251838,26.744748294202974,64.05200666201041,9.976897867082146
14109,Union de San Antonio,852.7897665228018,31.19962560449275,88.39893921272945,0.0,19231,6.702719567365191,12.713847433830793,1.5079819042171494,79.12745047059435,7.15,32.39561125266497,66.75679891841297,3.86,99.06901436956082,0.9309856304391825,28.428058863293643,61.75965888409339,8.969892361291665
